Mean Intensity,Median Intensity,Std Intensity,Min Intensity,Max Intensity,Intensity Ratio,Max Variance,IQR Intensity,label
106.826171875,116.0,33.72234194540704,15,210,14.0,195,57.0,0
93.7578125,83.0,53.196789155595134,4,229,57.25,225,87.0,0
146.3662109375,153.0,46.84984398839291,2,255,127.5,253,54.0,0
137.1865234375,144.0,54.9385609790133,13,238,18.307692307692307,225,89.0,0
132.888671875,153.0,72.21560132546557,2,235,117.5,233,139.0,0
102.5283203125,92.0,59.53308870775058,1,244,244.0,243,90.0,0
133.818359375,140.0,44.259976528556244,8,210,26.25,202,71.0,0
91.5107421875,89.0,29.0154168650979,13,232,17.846153846153847,219,40.25,0
129.775390625,154.0,55.09039393354945,9,215,23.88888888888889,206,98.0,0
100.892578125,86.0,63.663975227680936,1,252,252.0,251,82.0,0
113.3798828125,117.0,47.27873243448123,14,221,15.785714285714286,207,71.0,0
118.7705078125,115.0,35.79175704542006,5,248,49.6,243,19.0,0
144.5556640625,157.0,45.89669560150432,39,204,5.230769230769231,165,81.0,0
151.7353515625,162.0,34.707247760979676,26,212,8.153846153846153,186,44.0,0
84.9423828125,72.0,45.690659096769494,5,239,47.8,234,36.0,0
102.6337890625,101.0,29.580987726270322,8,247,30.875,239,38.0,0
70.693359375,65.0,26.30800352843407,27,197,7.296296296296297,170,34.0,0
93.6806640625,103.0,52.99958152425848,2,238,119.0,236,83.0,0
117.626953125,119.5,41.938658423989345,8,241,30.125,233,67.0,0
90.6884765625,84.5,20.980544001178526,72,193,2.6805555555555554,121,14.0,0
94.4091796875,93.5,35.65866766714423,18,209,11.61111111111111,191,53.25,0
70.8173828125,71.0,48.03242771191489,1,232,232.0,231,79.0,0
108.779296875,79.0,69.50668892815723,1,255,255.0,254,91.25,0
89.86328125,88.0,37.626490566599465,2,212,106.0,210,58.0,0
117.361328125,118.0,46.76030038383077,1,239,239.0,238,48.0,0
90.4775390625,83.5,53.917376418751005,1,250,250.0,249,80.0,0
110.35546875,114.0,49.387247387030726,31,253,8.161290322580646,222,74.25,0
103.8447265625,99.0,35.642899992103715,20,209,10.45,189,48.0,0
110.568359375,116.5,32.20347320353582,13,224,17.23076923076923,211,28.25,0
57.6005859375,50.0,34.135524356514246,4,253,63.25,249,38.0,0
92.5478515625,88.0,57.10916471638301,5,236,47.2,231,91.0,0
83.966796875,69.0,40.92944662070928,6,235,39.166666666666664,229,44.25,0
87.30859375,81.0,52.5212799541525,1,237,237.0,236,70.0,0
94.0791015625,66.0,67.88278754224307,6,254,42.333333333333336,248,54.25,0
102.0302734375,85.0,56.23973918152966,5,255,51.0,250,48.0,0
124.4365234375,137.0,37.833412012082825,38,200,5.2631578947368425,162,69.0,0
122.3349609375,118.5,62.3704290377888,2,253,126.5,251,107.25,0
144.185546875,150.0,29.10522306832878,67,184,2.746268656716418,117,54.0,0
94.162109375,93.0,40.91840071930399,1,234,234.0,233,48.0,0
98.8662109375,68.0,74.39572105587965,3,214,71.33333333333333,211,156.0,0
94.93359375,93.0,46.19387942639112,1,252,252.0,251,55.0,0
73.65625,55.0,54.829004427971334,6,244,40.666666666666664,238,96.25,0
148.486328125,157.5,32.47447628453512,8,199,24.875,191,38.0,0
143.69140625,170.0,70.09291046905145,5,237,47.4,232,103.5,0
111.619140625,101.0,65.89322761966115,4,252,63.0,248,111.25,0
127.083984375,139.5,57.70678491087297,1,254,254.0,253,88.5,0
98.5048828125,80.0,42.02380249523051,34,210,6.176470588235294,176,72.0,0
89.2685546875,65.0,64.16892948454354,6,255,42.5,249,69.25,0
142.2001953125,155.0,42.926126131405724,2,205,102.5,203,64.0,0
98.4658203125,99.0,47.32910049455791,7,216,30.857142857142858,209,78.0,0
81.798828125,58.0,49.44967216020455,3,241,80.33333333333333,238,51.0,0
96.193359375,81.0,46.71035370666871,7,249,35.57142857142857,242,63.25,0
97.9482421875,96.5,47.16624373099203,1,234,234.0,233,67.0,0
109.3125,110.0,38.87489951755503,36,197,5.472222222222222,161,74.0,0
105.7607421875,104.5,50.48841897912488,1,244,244.0,243,59.0,0
108.990234375,127.0,32.41093418327476,8,160,20.0,152,47.25,0
95.009765625,88.0,46.7721987563934,3,239,79.66666666666667,236,58.0,0
90.955078125,84.0,45.88953632937629,1,223,223.0,222,34.25,0
132.8212890625,129.5,53.58660025102654,1,253,253.0,252,76.0,0
98.1826171875,96.0,43.166135844841726,7,232,33.142857142857146,225,68.0,0
91.6484375,87.0,34.95252692129131,10,183,18.3,173,48.25,0
94.2890625,80.0,47.98891511715069,9,245,27.22222222222222,236,64.0,0
88.4931640625,85.0,47.19494924798583,10,205,20.5,195,80.0,0
113.927734375,105.5,62.71172460297551,2,252,126.0,250,101.0,0
86.93359375,71.0,50.9302284339562,1,191,191.0,190,92.0,0
103.619140625,110.0,39.620113372332426,20,180,9.0,160,66.25,0
130.6845703125,133.0,17.756521585033024,54,207,3.8333333333333335,153,21.0,0
86.134765625,66.5,66.62665190804891,3,253,84.33333333333333,250,97.25,0
123.9267578125,136.0,41.50881762071127,1,201,201.0,200,31.0,0
141.71875,135.5,40.23292776523354,6,253,42.166666666666664,247,40.0,0
109.6298828125,114.0,30.007660571177773,2,229,114.5,227,40.0,0
119.5966796875,110.0,53.54454217553853,3,253,84.33333333333333,250,87.0,0
104.00390625,94.0,48.746654376133456,27,229,8.481481481481481,202,56.0,0
123.255859375,124.0,49.62168365850986,23,255,11.08695652173913,232,49.0,0
75.2216796875,59.0,46.42795871351281,10,237,23.7,227,49.25,0
120.744140625,121.5,20.47227939141669,35,213,6.085714285714285,178,31.25,0
70.875,66.0,36.31045605263035,4,252,63.0,248,35.0,0
100.3154296875,86.0,55.134167996576714,2,236,118.0,234,85.0,0
85.6376953125,87.0,23.83186107925513,10,187,18.7,177,33.0,0
60.75390625,43.0,50.945052971227845,4,253,63.25,249,29.0,0
105.294921875,104.0,46.218390101642946,9,238,26.444444444444443,229,69.25,0
119.8623046875,158.0,57.69624785515446,1,232,232.0,231,104.0,0
66.8212890625,41.0,49.34002218243642,2,238,119.0,236,70.25,0
141.314453125,153.0,42.3653513408325,1,255,255.0,254,56.0,0
138.0556640625,126.0,52.34002624019829,4,237,59.25,233,95.0,0
97.533203125,99.0,37.746777479044354,3,220,73.33333333333333,217,49.25,0
72.068359375,56.0,46.7885370790309,10,237,23.7,227,65.0,0
134.232421875,128.0,26.288228926118652,11,254,23.09090909090909,243,22.0,0
117.6845703125,116.0,45.58029826635345,2,251,125.5,249,55.0,0
148.4501953125,182.0,60.96135318374341,6,215,35.833333333333336,209,100.5,0
129.92578125,137.0,22.86907281848454,7,203,29.0,196,24.25,0
94.138671875,88.0,55.55478634407736,1,250,250.0,249,92.0,0
110.703125,113.0,47.09759388343926,2,208,104.0,206,52.0,0
88.64453125,79.0,43.69774344966538,3,232,77.33333333333333,229,32.0,0
116.9990234375,114.0,63.878462777831665,1,252,252.0,251,96.25,0
114.771484375,121.0,49.47056147330583,1,233,233.0,232,81.25,0
102.123046875,90.0,69.66427931581258,1,236,236.0,235,130.0,0
77.83203125,59.0,52.617605527988665,2,254,127.0,252,55.0,0
105.923828125,98.0,67.18470967021037,1,255,255.0,254,99.0,0
81.44140625,72.0,57.305347191797566,1,245,245.0,244,79.0,0
109.34375,107.0,35.21503418729705,19,234,12.31578947368421,215,55.0,0
104.5654296875,90.0,63.00582512915765,5,255,51.0,250,84.0,0
165.6826171875,179.0,43.26510134869476,19,230,12.105263157894736,211,32.0,0
107.005859375,122.0,60.961869845360916,1,200,200.0,199,116.0,0
113.5458984375,115.0,24.86887178700383,4,244,61.0,240,28.0,0
150.572265625,156.0,32.80968220555395,15,244,16.266666666666666,229,13.0,0
98.6259765625,98.0,26.18932252427887,21,160,7.619047619047619,139,42.0,0
140.9619140625,145.0,35.43793422695325,1,252,252.0,251,22.0,0
110.4931640625,113.0,45.72527457019759,4,251,62.75,247,65.0,0
123.3896484375,133.0,36.607071260654735,2,233,116.5,231,26.0,0
110.865234375,112.0,25.04362214419708,1,155,155.0,154,28.0,0
104.8681640625,111.0,20.948485973885642,8,160,20.0,152,10.0,0
158.7353515625,178.0,48.66586570320134,3,206,68.66666666666667,203,31.0,0
118.8603515625,115.0,39.423519588583204,4,228,57.0,224,58.25,0
101.1640625,85.0,76.04771090240715,1,254,254.0,253,130.0,0
69.8388671875,63.0,36.353494677668,4,228,57.0,224,23.0,0
119.59765625,124.0,49.5955146422722,32,254,7.9375,222,63.0,0
124.1767578125,128.0,16.01875752401603,88,165,1.875,77,24.0,0
104.1298828125,109.0,22.48475450483098,7,143,20.428571428571427,136,30.0,0
108.9248046875,113.5,67.08676467159881,1,255,255.0,254,109.25,0
78.1787109375,71.0,28.390041028295784,18,173,9.61111111111111,155,39.0,0
100.5126953125,100.0,43.715319233697016,11,233,21.181818181818183,222,59.0,0
104.330078125,118.0,46.22956087214539,14,202,14.428571428571429,188,94.0,0
131.9404296875,146.0,41.00456536857047,7,220,31.428571428571427,213,24.0,0
107.2919921875,98.0,66.61523508364989,2,250,125.0,248,93.25,0
150.3359375,179.0,58.30833349848968,2,206,103.0,204,39.25,0
119.998046875,112.0,58.071581603528784,19,255,13.421052631578947,236,114.0,0
140.439453125,136.0,29.122858124262592,82,253,3.0853658536585367,171,41.0,0
121.51953125,132.0,48.73805552163805,1,209,209.0,208,68.25,0
154.564453125,159.0,34.048588703053134,3,192,64.0,189,30.0,0
78.4921875,56.0,64.73324120642998,1,253,253.0,252,92.0,0
85.697265625,100.0,46.58185579598771,10,198,19.8,188,88.0,0
119.744140625,114.0,61.345914735459154,7,210,30.0,203,125.25,0
115.62890625,115.0,35.33463057049997,26,206,7.923076923076923,180,50.0,0
139.0439453125,140.0,24.27143508317976,34,232,6.823529411764706,198,30.0,0
81.3583984375,76.0,43.63269393754525,10,248,24.8,238,58.0,0
149.470703125,165.0,57.270373021904746,4,234,58.5,230,68.0,0
146.7626953125,158.0,31.118462776104327,52,180,3.4615384615384617,128,23.0,0
120.970703125,109.0,78.79354649854336,1,254,254.0,253,151.0,0
95.3076171875,95.0,25.707377129015995,25,231,9.24,206,22.0,0
85.1640625,74.0,49.237530519118174,3,237,79.0,234,57.0,0
91.9951171875,82.0,49.10373441980398,2,251,125.5,249,62.0,0
93.6728515625,90.0,50.461710086335174,1,251,251.0,250,56.0,0
74.3671875,55.0,47.31285024535981,6,251,41.833333333333336,245,66.0,0
83.9453125,80.0,51.44453302370762,5,251,50.2,246,86.0,0
100.736328125,104.0,52.40881970997185,1,251,251.0,250,72.0,0
83.7216796875,69.0,53.72784498624666,3,254,84.66666666666667,251,76.0,0
95.47265625,97.0,24.033123999895142,13,171,13.153846153846153,158,38.0,0
84.107421875,74.0,37.1165050202167,1,213,213.0,212,52.0,0
139.5625,136.0,38.82324227347582,5,252,50.4,247,67.0,0
131.927734375,130.5,26.536653828797697,35,212,6.057142857142857,177,40.0,0
106.509765625,88.5,50.718835704869726,23,226,9.826086956521738,203,89.25,0
88.1689453125,58.0,62.503091895872515,1,251,251.0,250,97.0,0
87.1279296875,68.5,54.13039668183262,2,228,114.0,226,67.0,0
108.9267578125,105.0,50.049970213722105,9,252,28.0,243,72.0,0
96.380859375,86.0,59.80369469574162,1,252,252.0,251,95.0,0
98.3994140625,88.0,60.31602677227817,1,228,228.0,227,105.0,0
93.263671875,88.0,55.28453396649314,4,247,61.75,243,76.0,0
148.998046875,173.0,65.6064259138181,6,249,41.5,243,115.0,0
102.2353515625,124.0,37.83963747619061,22,201,9.136363636363637,179,56.25,0
130.0556640625,141.0,34.26080217354296,1,209,209.0,208,8.0,0
112.6220703125,150.0,55.47420520015412,2,247,123.5,245,96.0,0
112.0947265625,107.5,50.71710190178316,4,240,60.0,236,69.25,0
142.4482421875,145.0,36.76940995758356,11,237,21.545454545454547,226,49.0,0
97.8564453125,83.0,63.86247658436992,1,251,251.0,250,102.0,0
83.369140625,67.0,49.541377758384705,13,236,18.153846153846153,223,54.0,0
137.8564453125,146.0,72.16698773410316,6,251,41.833333333333336,245,132.0,0
91.455078125,82.0,42.903142340044816,9,247,27.444444444444443,238,35.25,0
127.43359375,128.0,43.0490894890352,9,251,27.88888888888889,242,51.25,0
105.37109375,103.0,27.757512081033322,23,209,9.08695652173913,186,31.0,0
130.3896484375,120.0,60.726747175628084,4,255,63.75,251,88.25,0
109.99609375,108.0,45.8695712086587,12,249,20.75,237,70.25,0
143.3076171875,143.0,33.836118434720824,18,248,13.777777777777779,230,53.0,0
107.8603515625,113.0,60.16886255989392,1,254,254.0,253,104.0,0
94.3720703125,90.5,43.6676595820071,7,210,30.0,203,69.0,0
94.544921875,67.0,66.29995119832402,8,254,31.75,246,86.0,0
119.3193359375,124.0,21.271280180010816,4,219,54.75,215,13.0,0
137.537109375,132.0,30.12928830090892,2,202,101.0,200,28.0,0
108.064453125,101.0,49.12672693066044,6,221,36.833333333333336,215,75.0,0
113.9140625,103.0,77.8420152199061,1,255,255.0,254,127.0,0
98.453125,82.0,38.3891432355474,9,240,26.666666666666668,231,30.0,0
103.0068359375,92.0,49.18496809069269,14,253,18.071428571428573,239,42.0,0
92.92578125,86.0,57.97489320022201,2,253,126.5,251,110.0,0
76.6884765625,56.0,55.36750111491748,4,243,60.75,239,77.0,0
161.8984375,176.0,43.691830050749694,3,233,77.66666666666667,230,11.0,0
133.8896484375,139.0,30.95808233071218,3,223,74.33333333333333,220,28.0,0
105.1884765625,128.0,55.734886404503314,1,233,233.0,232,103.0,0
105.8544921875,100.0,37.85724779073357,44,253,5.75,209,19.0,0
93.572265625,93.0,40.48382504383008,8,220,27.5,212,62.0,0
160.7744140625,160.0,12.388364376393772,88,247,2.8068181818181817,159,7.0,0
119.07421875,127.0,64.73740797697378,1,253,253.0,252,114.0,0
114.5673828125,116.0,63.13316276574919,1,253,253.0,252,104.0,0
106.55859375,113.0,49.300720277674046,3,242,80.66666666666667,239,74.0,0
123.5712890625,121.5,66.71817766073627,12,245,20.416666666666668,233,122.25,0
119.2529296875,125.0,26.358619973088143,16,173,10.8125,157,31.0,0
78.1015625,63.0,47.79425139395526,24,244,10.166666666666666,220,64.0,0
105.3994140625,94.0,70.35244448467428,9,255,28.333333333333332,246,132.0,0
98.345703125,84.5,59.29383944053012,3,255,85.0,252,103.0,0
108.765625,104.0,43.62629553502538,1,237,237.0,236,55.0,0
147.3720703125,151.0,22.87216600466725,6,179,29.833333333333332,173,17.25,0
106.4892578125,95.0,60.711551312171295,2,255,127.5,253,91.25,0
107.12890625,100.5,44.568975077162264,1,220,220.0,219,59.0,0
126.4462890625,141.0,64.11781945282601,5,251,50.2,246,119.0,0
99.716796875,57.5,76.27744044597976,4,255,63.75,251,123.25,0
139.3974609375,149.0,31.441246567855124,3,216,72.0,213,24.0,0
97.892578125,109.0,38.39075134281396,7,203,29.0,196,52.0,0
86.943359375,75.0,46.71441989594433,4,252,63.0,248,67.0,0
139.5625,175.5,80.56772432633926,1,251,251.0,250,150.0,0
145.62890625,145.0,39.32478177057962,1,252,252.0,251,45.0,0
100.470703125,94.0,51.34998936044793,2,232,116.0,230,50.0,0
106.423828125,84.0,70.77873242345089,2,255,127.5,253,80.0,0
118.294921875,105.0,52.3608920959875,15,254,16.933333333333334,239,77.5,0
148.38671875,158.5,37.660267671757175,5,223,44.6,218,18.0,0
133.501953125,135.0,25.471376323440058,44,204,4.636363636363637,160,16.0,0
104.0341796875,99.0,61.54695079418202,1,255,255.0,254,92.5,0
151.2421875,150.0,37.23295459287167,36,254,7.055555555555555,218,45.0,0
69.7197265625,59.0,32.887304041418965,7,205,29.285714285714285,198,41.0,0
99.0625,77.0,62.890778338322384,7,223,31.857142857142858,216,122.0,0
75.126953125,60.0,39.51010422700822,10,228,22.8,218,58.0,0
124.564453125,124.0,19.581354384839617,17,228,13.411764705882353,211,22.0,0
128.736328125,151.0,45.04378087918835,7,243,34.714285714285715,236,68.25,0
127.4970703125,128.5,22.993927340537788,38,217,5.7105263157894735,179,27.0,0
98.140625,97.5,56.597172988006875,5,249,49.8,244,93.25,0
134.203125,137.0,33.611953643523535,1,255,255.0,254,34.25,0
135.6298828125,137.0,66.80382255964113,1,227,227.0,226,103.5,0
125.35546875,142.0,75.1283836681768,1,252,252.0,251,163.0,0
125.755859375,155.0,51.60359124838333,1,213,213.0,212,88.0,0
104.294921875,106.0,47.810140194969584,3,255,85.0,252,56.25,0
94.0625,96.0,22.138149341126056,19,180,9.473684210526315,161,31.0,0
149.5498046875,165.0,42.55551819527173,1,192,192.0,191,12.0,0
137.3779296875,147.5,56.42750414327047,1,241,241.0,240,86.0,0
90.541015625,83.0,48.816143803495024,10,250,25.0,240,68.0,0
122.2041015625,131.0,40.68760011956573,1,249,249.0,248,30.0,0
126.5947265625,139.0,39.43830243244956,2,234,117.0,232,36.0,0
137.4189453125,151.0,58.89771384156293,7,240,34.285714285714285,233,89.25,0
133.3544921875,159.0,57.36958988088987,1,206,206.0,205,60.25,0
138.791015625,148.0,67.52566986825089,1,255,255.0,254,97.0,0
87.4375,83.0,22.601075057394947,50,236,4.72,186,17.0,0
123.087890625,128.0,68.09867675100624,1,212,212.0,211,132.0,0
115.1708984375,108.0,57.09994230217365,3,255,85.0,252,90.0,0
73.263671875,67.0,40.629168158692764,2,237,118.5,235,67.0,0
90.611328125,68.0,71.02059635097824,1,221,221.0,220,138.25,0
110.26953125,104.0,46.65424695732719,23,255,11.08695652173913,232,66.25,0
137.013671875,137.5,26.047279139668966,48,232,4.833333333333333,184,37.0,0
135.2744140625,157.0,45.62739601637159,23,203,8.826086956521738,180,85.0,0
90.802734375,66.0,63.25421608002263,3,254,84.66666666666667,251,104.0,0
115.3251953125,122.0,48.43853537160499,18,215,11.944444444444445,197,83.25,0
137.1279296875,156.5,55.29028721717365,5,220,44.0,215,98.25,0
122.0068359375,125.0,48.10410415008743,3,227,75.66666666666667,224,67.25,0
121.3095703125,115.0,24.77900104491944,68,167,2.4558823529411766,99,43.0,0
86.541015625,75.0,34.705517242846355,8,245,30.625,237,29.25,0
94.396484375,97.0,29.951800918565496,15,177,11.8,162,44.0,0
110.4453125,91.0,59.262648121749876,12,250,20.833333333333332,238,103.0,0
91.7998046875,92.5,43.334409591563066,1,229,229.0,228,68.0,0
84.5126953125,90.0,38.783199424222865,1,252,252.0,251,56.0,0
98.9501953125,94.0,42.86539228131014,2,250,125.0,248,22.0,0
142.505859375,146.5,71.81757192736833,9,254,28.22222222222222,245,132.25,0
111.5908203125,119.0,48.352966090983884,5,210,42.0,205,92.0,0
120.80078125,115.0,35.13180204621802,64,250,3.90625,186,31.0,0
129.826171875,134.0,15.237477523624406,25,193,7.72,168,9.0,0
85.140625,79.0,28.93590961477408,21,197,9.380952380952381,176,38.25,0
124.6279296875,127.0,58.46759954449178,8,229,28.625,221,106.0,0
90.978515625,64.5,52.8561905756708,25,254,10.16,229,84.0,0
156.287109375,180.0,55.61700776364894,2,253,126.5,251,22.25,0
105.4140625,98.0,62.552356488353766,4,246,61.5,242,117.0,0
123.7451171875,139.0,60.346949970063875,4,233,58.25,229,97.25,0
117.197265625,123.0,55.15719857845568,2,240,120.0,238,58.0,0
138.0029296875,153.0,39.80250305231357,1,253,253.0,252,35.0,0
90.7421875,83.0,49.91344008846559,5,247,49.4,242,68.0,0
119.8525390625,121.0,33.497357833632364,3,231,77.0,228,39.0,0
97.966796875,68.5,70.65555803988453,1,226,226.0,225,142.0,0
99.255859375,89.0,37.53876856471486,2,254,127.0,252,28.25,0
121.01171875,106.5,77.34091446427885,1,254,254.0,253,151.25,0
111.0791015625,121.5,55.99079682305218,7,251,35.857142857142854,244,91.25,0
100.6025390625,91.0,41.36063800723656,26,247,9.5,221,38.0,0
112.705078125,98.0,64.56129698172619,3,214,71.33333333333333,211,128.0,0
89.697265625,91.0,40.973125628553085,22,212,9.636363636363637,190,75.0,0
104.30078125,99.0,53.15399355306851,13,235,18.076923076923077,222,83.25,0
113.037109375,132.0,40.91469534005218,3,199,66.33333333333333,196,53.0,0
142.7626953125,159.0,55.76964458195686,1,253,253.0,252,75.5,0
111.6923828125,105.0,41.30566911882018,8,249,31.125,241,27.0,0
129.8720703125,135.0,30.388118328675045,23,236,10.26086956521739,213,36.0,0
125.3857421875,136.0,37.511568942491365,3,221,73.66666666666667,218,28.0,0
87.7451171875,65.0,50.10717493597491,5,230,46.0,225,68.0,0
141.3203125,143.0,34.55290522195411,26,234,9.0,208,51.25,0
136.5634765625,149.5,38.831616090835226,6,240,40.0,234,24.0,0
88.3857421875,83.0,39.59016893626854,24,220,9.166666666666666,196,71.0,0
113.408203125,111.0,33.42504690847479,9,210,23.333333333333332,201,40.0,0
74.8857421875,58.0,42.67207389458336,10,206,20.6,196,48.25,0
108.818359375,105.0,66.66055142329944,1,253,253.0,252,113.0,0
142.5732421875,145.0,46.57068412592809,10,223,22.3,213,83.0,0
104.6953125,86.0,77.50426486185998,2,253,126.5,251,146.25,0
106.4169921875,88.0,70.7663197852839,2,253,126.5,251,126.25,0
110.7763671875,107.0,52.072551063901926,7,227,32.42857142857143,220,83.25,0
91.1279296875,62.0,66.33738518405407,4,229,57.25,225,113.25,0
128.3935546875,138.0,69.37168064596278,1,254,254.0,253,113.25,0
118.69140625,116.0,43.906600136226224,27,233,8.62962962962963,206,69.0,0
128.9892578125,120.0,55.508329909058766,6,251,41.833333333333336,245,75.0,0
73.189453125,62.0,49.17728656365078,1,219,219.0,218,66.0,0
115.5,128.5,77.89143837338607,1,255,255.0,254,140.0,0
96.978515625,103.0,38.94855289733665,6,204,34.0,198,53.0,0
96.7685546875,95.5,28.78374628596531,17,175,10.294117647058824,158,34.0,0
112.828125,103.5,67.46604868086892,2,242,121.0,240,114.25,0
151.4775390625,193.0,64.84554578385693,1,229,229.0,228,113.0,0
124.8115234375,149.0,58.10954619851964,11,214,19.454545454545453,203,109.25,0
98.5908203125,98.0,39.45650732668614,3,253,84.33333333333333,250,49.25,0
119.0439453125,133.5,68.9340081735569,2,233,116.5,231,132.25,0
106.27734375,104.0,61.975779940185795,2,255,127.5,253,86.0,0
141.966796875,133.0,51.85971980427093,2,250,125.0,248,55.25,0
90.7841796875,80.0,46.360039109994425,3,243,81.0,240,48.0,0
114.7900390625,110.0,39.07559603470207,1,247,247.0,246,41.25,0
126.419921875,133.0,68.84205083009873,1,254,254.0,253,100.0,0
142.74609375,170.0,59.6076362326272,1,236,236.0,235,97.0,0
96.32421875,100.5,55.54800112584744,5,233,46.6,228,105.0,0
99.111328125,101.5,30.392184384699696,17,161,9.470588235294118,144,42.0,0
102.0205078125,96.0,33.55706673514725,12,217,18.083333333333332,205,45.25,0
148.0,151.0,25.462403350332036,17,232,13.647058823529411,215,12.0,0
107.78515625,110.0,26.54784033660904,6,224,37.333333333333336,218,31.25,0
136.00390625,134.0,43.84725779328978,1,255,255.0,254,25.0,0
98.8154296875,88.0,32.01998454656472,29,191,6.586206896551724,162,43.25,0
94.7470703125,89.0,27.449838683691407,26,249,9.576923076923077,223,26.0,0
102.140625,114.0,50.98653458497032,1,247,247.0,246,75.0,0
107.9345703125,111.0,26.967765339261867,21,238,11.333333333333334,217,29.25,0
99.05078125,88.5,57.565242871802845,1,248,248.0,247,81.0,0
85.0029296875,78.0,41.38579673154102,3,244,81.33333333333333,241,42.0,0
115.1318359375,115.0,58.8800024592228,1,246,246.0,245,66.25,0
91.2314453125,82.0,52.25743954457415,3,190,63.333333333333336,187,93.0,0
98.375,98.0,24.8057689232767,20,211,10.55,191,39.0,0
124.693359375,112.0,38.73658682727609,18,226,12.555555555555555,208,63.0,0
102.9482421875,102.0,42.58596839266832,3,235,78.33333333333333,232,42.0,0
114.74609375,101.5,73.28101668656223,2,254,127.0,252,129.0,0
114.38671875,111.0,65.10519477052809,1,244,244.0,243,119.0,0
96.2978515625,77.5,56.13737122905931,4,236,59.0,232,111.0,0
136.431640625,132.0,31.71394998846485,30,216,7.2,186,48.0,0
139.26953125,150.0,54.52090347201955,2,219,109.5,217,87.25,0
102.76953125,99.0,32.854847812465565,5,245,49.0,240,20.0,0
96.8046875,91.0,43.16914562829966,25,215,8.6,190,73.0,0
100.6904296875,97.0,44.737372369576185,2,223,111.5,221,47.5,0
135.9384765625,120.0,56.843287209697316,8,251,31.375,243,105.0,0
97.69140625,88.0,56.4486984008264,28,227,8.107142857142858,199,103.25,0
82.8046875,61.0,66.02706400524215,1,255,255.0,254,82.25,0
81.9384765625,78.0,23.229517271763058,32,201,6.28125,169,25.0,0
121.6728515625,110.0,34.45033513751849,34,248,7.294117647058823,214,58.0,0
126.31640625,125.0,48.873955834983946,3,250,83.33333333333333,247,36.0,0
150.4189453125,163.5,48.34138924888934,11,246,22.363636363636363,235,94.0,0
103.2890625,94.0,56.521173071434866,2,248,124.0,246,96.0,0
119.0615234375,118.0,30.856160813995285,31,185,5.967741935483871,154,51.0,0
85.0849609375,79.0,29.249859915503855,2,249,124.5,247,10.0,0
132.9990234375,141.0,49.612768083012924,2,254,127.0,252,72.25,0
127.462890625,147.0,67.51149055730652,1,236,236.0,235,121.5,0
91.4345703125,93.0,32.432947901493534,34,246,7.235294117647059,212,36.25,0
91.126953125,82.0,56.125361010233625,2,252,126.0,250,75.0,0
104.2451171875,86.0,48.23833525192274,29,246,8.482758620689655,217,105.25,0
93.8671875,51.5,80.05120393513668,2,255,127.5,253,129.25,0
126.8076171875,116.0,69.8925731241593,5,255,51.0,250,117.0,0
94.017578125,77.0,66.10922309715583,1,255,255.0,254,83.0,0
92.8193359375,81.0,47.14382889291048,11,253,23.0,242,40.0,0
128.6318359375,124.0,23.021308958453762,61,214,3.5081967213114753,153,24.0,0
101.814453125,105.0,75.15749574132428,1,238,238.0,237,153.0,0
83.5283203125,80.0,51.75197364434423,2,253,126.5,251,86.0,0
75.58984375,61.5,49.04240964436379,7,254,36.285714285714285,247,65.0,0
120.3740234375,126.0,42.24262311967263,4,251,62.75,247,50.0,0
114.642578125,106.0,71.35162149683966,1,254,254.0,253,112.25,0
100.287109375,97.0,33.532656509465326,9,234,26.0,225,34.0,0
92.560546875,93.0,37.38587119923685,12,224,18.666666666666668,212,58.0,0
93.5400390625,102.0,46.11907522922022,1,253,253.0,252,71.0,0
128.8837890625,127.0,52.79891810284094,21,255,12.142857142857142,234,60.0,0
113.1435546875,107.0,76.13302950174909,1,254,254.0,253,145.0,0
125.935546875,134.0,53.26692206632253,9,229,25.444444444444443,220,85.0,0
131.8359375,132.0,37.983503274396554,10,240,24.0,230,59.0,0
143.201171875,149.0,41.698281010752815,10,208,20.8,198,54.0,0
139.8759765625,141.0,32.78062810753404,3,233,77.66666666666667,230,24.0,0
170.6875,184.0,46.93658454500071,4,239,59.75,235,49.0,0
135.4931640625,166.5,53.29601107981683,18,209,11.61111111111111,191,95.0,0
83.4892578125,77.5,52.37078482661309,1,240,240.0,239,70.0,0
98.6630859375,97.0,41.23433372781704,1,241,241.0,240,46.0,0
133.810546875,146.0,48.586034818540476,9,206,22.88888888888889,197,75.0,0
132.4345703125,135.0,43.96007172942275,40,239,5.975,199,72.25,0
165.4150390625,172.0,70.09084930744596,1,254,254.0,253,126.0,0
106.2353515625,101.0,29.339877278279964,31,230,7.419354838709677,199,23.0,0
90.3251953125,88.0,30.78102331707359,30,175,5.833333333333333,145,48.0,0
134.6552734375,133.0,22.26134962293632,81,245,3.0246913580246915,164,21.0,0
109.0732421875,90.0,69.39137973044252,1,254,254.0,253,87.0,0
110.298828125,114.0,67.45503825606141,1,254,254.0,253,114.25,0
85.328125,81.0,51.86306103200403,2,247,123.5,245,76.75,0
88.2529296875,87.0,16.72092541953588,32,217,6.78125,185,13.0,0
129.3515625,135.0,45.14626227672224,4,252,63.0,248,57.0,0
118.6220703125,118.0,39.413755000174824,4,250,62.5,246,48.0,0
